proyecto,nombre_proyecto,tipo_proyecto,fase,actividad,material,unidad_medida,cantidad_material,costo_unitario,costo_material,dias_trabajados,duracion_estimada,duracion_real,retraso_dias,costo_mano_obra,costo_estimado,costo_real,diferencia_costo,porcentaje_desviacion,ciudad,clima,estado_costo,fecha_inicio,fecha_fin,offset_inicio,duracion_calculada,costo_total
2,Conjunto Cerrado Villa Campestre,Residencial,Estructura,Vaciado,Concreto,m3,6,350000,2100000,26,25,26,1,130000,3250000,3380000,-130000,4.0%,Bogotá,Lluvia,Sobrecosto,2025-08-18,2025-09-13,367,-292,2230000
4,Conjunto Horizonte Verde,Residencial,Acabados,Enchape,Cerámica,m2,25,50000,1250000,13,13,13,0,105000,1365000,1365000,0,0.0%,Bogotá,Soleado,En presupuesto,2025-06-14,2025-06-27,363,-307,1355000
3,Residencial Altos del Norte,Residencial,Cimentación,Armado,Acero,Kg,118,4500,531000,18,17,18,1,130000,2210000,2340000,-130000,6.0%,Bogotá,Lluvia,Sobrecosto,2025-02-07,2025-02-25,402,-349,661000
1,Urbanización Los Almendros,Residencial,Cimentación,Vaciado,Concreto,m3,11,350000,3850000,27,31,27,-4,130000,4030000,3510000,520000,-13.0%,Bogotá,Soleado,Ahorro,2025-09-13,2025-10-10,334,-272,3980000
7,Edificio Corporativo Torre Norte,Comercial,Equipamiento,Lavadero,Lavadero,Unidad,6,250000,1500000,6,8,6,-2,95000,760000,570000,190000,-25.0%,Bogotá,Nublado,Ahorro,2025-04-21,2025-04-27,363,-318,1595000
3,Residencial Altos del Norte,Residencial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,9,300000,2700000,7,7,7,0,100000,700000,700000,0,0.0%,Bogotá,Soleado,En presupuesto,2025-02-07,2025-02-14,407,-357,2800000
9,Centro Empresarial Nova,Comercial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,3,300000,900000,9,9,9,0,100000,900000,900000,0,0.0%,Bogotá,Nublado,En presupuesto,2025-06-17,2025-06-26,363,-345,1000000
8,Mall Gran Avenida,Comercial,Equipamiento,Lavadero,Lavadero,Unidad,10,250000,2500000,6,7,6,-1,95000,665000,570000,95000,-14.0%,Bogotá,Nublado,Ahorro,2025-10-22,2025-10-28,348,-335,2595000
3,Residencial Altos del Norte,Residencial,Cimentación,Armado,Acero,Kg,99,4500,445500,15,17,15,-2,130000,2210000,1950000,260000,-12.0%,Bogotá,Nublado,Ahorro,2025-02-07,2025-02-22,407,-345,575500
2,Conjunto Cerrado Villa Campestre,Residencial,Cimentación,Vaciado,Concreto,m3,15,350000,5250000,27,33,27,-6,130000,4290000,3510000,780000,-18.0%,Bogotá,Soleado,Ahorro,2025-08-18,2025-09-14,370,-304,5380000
4,Conjunto Horizonte Verde,Residencial,Instalaciones,Sanitaria,Punto sanitario,Punto,14,150000,2100000,12,10,12,2,120000,1200000,1440000,-240000,20.0%,Bogotá,Nublado,Sobrecosto,2025-06-14,2025-06-26,372,-308,2220000
8,Mall Gran Avenida,Comercial,Estructura,Armado,Acero,Kg,96,4500,432000,22,23,22,-1,130000,2990000,2860000,130000,-4.0%,Bogotá,Nublado,Ahorro,2025-10-22,2025-11-13,353,-291,562000
0,Conjunto Residencial Marsella,Residencial,Acabados,Enchape,Cerámica,m2,39,50000,1950000,10,10,10,0,105000,1050000,1050000,0,0.0%,Bogotá,Soleado,En presupuesto,2025-11-17,2025-11-27,395,-365,2055000
4,Conjunto Horizonte Verde,Residencial,Acabados,Cielorraso,Drywall,Lámina,25,40000,1000000,13,12,13,1,100000,1200000,1300000,-100000,8.0%,Bogotá,Lluvia,Sobrecosto,2025-06-14,2025-06-27,369,-320,1100000
7,Edificio Corporativo Torre Norte,Comercial,Instalaciones,Acueducto,Punto agua,Punto,9,140000,1260000,10,9,10,1,120000,1080000,1200000,-120000,11.0%,Bogotá,Lluvia,Sobrecosto,2025-04-21,2025-05-01,366,-327,1380000
1,Urbanización Los Almendros,Residencial,Instalaciones,Contra incendio,Punto incendio,Punto,16,180000,2880000,12,15,12,-3,120000,1800000,1440000,360000,-20.0%,Bogotá,Soleado,Ahorro,2025-09-13,2025-09-25,340,-311,3000000
8,Mall Gran Avenida,Comercial,Cimentación,Vaciado,Concreto,m3,12,350000,4200000,26,22,26,4,130000,2860000,3380000,-520000,18.0%,Bogotá,Lluvia,Sobrecosto,2025-10-22,2025-11-17,353,-298,4330000
1,Urbanización Los Almendros,Residencial,Cimentación,Vaciado,Concreto,m3,10,350000,3500000,26,27,26,-1,130000,3510000,3380000,130000,-4.0%,Bogotá,Soleado,Ahorro,2025-09-13,2025-10-09,339,-294,3630000
4,Conjunto Horizonte Verde,Residencial,Estructura,Vaciado,Concreto,m3,9,350000,3150000,19,17,19,2,130000,2210000,2470000,-260000,12.0%,Bogotá,Lluvia,Sobrecosto,2025-06-14,2025-07-03,374,-303,3280000
3,Residencial Altos del Norte,Residencial,Acabados,Cielorraso,Drywall,Lámina,31,40000,1240000,17,18,17,-1,100000,1800000,1700000,100000,-6.0%,Bogotá,Soleado,Ahorro,2025-02-07,2025-02-24,410,-353,1340000
4,Conjunto Horizonte Verde,Residencial,Acabados,Pintura,Pintura,Galón,12,90000,1080000,15,19,15,-4,90000,1710000,1350000,360000,-21.0%,Bogotá,Soleado,Ahorro,2025-06-14,2025-06-29,366,-338,1170000
8,Mall Gran Avenida,Comercial,Estructura,Armado,Acero,Kg,89,4500,400500,22,21,22,1,130000,2730000,2860000,-130000,5.0%,Bogotá,Lluvia,Sobrecosto,2025-10-22,2025-11-13,354,-274,530500
6,Centro Comercial Plaza Central,Comercial,Equipamiento,Lavadero,Lavadero,Unidad,8,250000,2000000,4,5,4,-1,95000,475000,380000,95000,-20.0%,Bogotá,Soleado,Ahorro,2025-04-19,2025-04-23,350,-287,2095000
2,Conjunto Cerrado Villa Campestre,Residencial,Equipamiento,Lavadero,Lavadero,Unidad,4,250000,1000000,4,3,4,1,95000,285000,380000,-95000,33.0%,Bogotá,Lluvia,Sobrecosto,2025-08-18,2025-08-22,366,-362,1095000
3,Residencial Altos del Norte,Residencial,Estructura,Vaciado,Concreto,m3,10,350000,3500000,24,23,24,1,130000,2990000,3120000,-130000,4.0%,Bogotá,Lluvia,Sobrecosto,2025-02-07,2025-03-03,408,-362,3630000
1,Urbanización Los Almendros,Residencial,Acabados,Pintura,Pintura,Galón,10,90000,900000,14,17,14,-3,90000,1530000,1260000,270000,-18.0%,Bogotá,Soleado,Ahorro,2025-09-13,2025-09-27,340,-273,990000
2,Conjunto Cerrado Villa Campestre,Residencial,Estructura,Armado,Acero,Kg,115,4500,517500,22,28,22,-6,130000,3640000,2860000,780000,-21.0%,Bogotá,Soleado,Ahorro,2025-08-18,2025-09-09,372,-321,647500
4,Conjunto Horizonte Verde,Residencial,Cimentación,Vaciado,Concreto,m3,8,350000,2800000,19,21,19,-2,130000,2730000,2470000,260000,-10.0%,Bogotá,Soleado,Ahorro,2025-06-14,2025-07-03,373,-308,2930000
5,Residencial Jardines del Sur,Residencial,Cimentación,Armado,Acero,Kg,117,4500,526500,18,18,18,0,130000,2340000,2340000,0,0.0%,Bogotá,Nublado,En presupuesto,2025-09-27,2025-10-15,406,-355,656500
8,Mall Gran Avenida,Comercial,Estructura,Vaciado,Concreto,m3,6,350000,2100000,18,21,18,-3,130000,2730000,2340000,390000,-14.0%,Bogotá,Soleado,Ahorro,2025-10-22,2025-11-09,357,-284,2230000
4,Conjunto Horizonte Verde,Residencial,Instalaciones,Sanitaria,Punto sanitario,Punto,20,150000,3000000,10,10,10,0,120000,1200000,1200000,0,0.0%,Bogotá,Nublado,En presupuesto,2025-06-14,2025-06-24,375,-359,3120000
1,Urbanización Los Almendros,Residencial,Instalaciones,Acueducto,Punto agua,Punto,11,140000,1540000,17,18,17,-1,120000,2160000,2040000,120000,-6.0%,Bogotá,Soleado,Ahorro,2025-09-13,2025-09-30,340,-275,1660000
0,Conjunto Residencial Marsella,Residencial,Instalaciones,Sanitaria,Punto sanitario,Punto,7,150000,1050000,15,19,15,-4,120000,2280000,1800000,480000,-21.0%,Bogotá,Soleado,Ahorro,2025-11-17,2025-12-02,397,-347,1170000
7,Edificio Corporativo Torre Norte,Comercial,Instalaciones,Eléctrica,Punto eléctrico,Punto,11,120000,1320000,19,22,19,-3,120000,2640000,2280000,360000,-14.0%,Bogotá,Soleado,Ahorro,2025-04-21,2025-05-10,361,-317,1440000
2,Conjunto Cerrado Villa Campestre,Residencial,Instalaciones,Acueducto,Punto agua,Punto,12,140000,1680000,13,16,13,-3,120000,1920000,1560000,360000,-19.0%,Bogotá,Nublado,Ahorro,2025-08-18,2025-08-31,372,-305,1800000
7,Edificio Corporativo Torre Norte,Comercial,Instalaciones,Acueducto,Punto agua,Punto,17,140000,2380000,17,16,17,1,120000,1920000,2040000,-120000,6.0%,Bogotá,Lluvia,Sobrecosto,2025-04-21,2025-05-08,365,-313,2500000
2,Conjunto Cerrado Villa Campestre,Residencial,Instalaciones,Contra incendio,Punto incendio,Punto,5,180000,900000,18,22,18,-4,120000,2640000,2160000,480000,-18.0%,Bogotá,Soleado,Ahorro,2025-08-18,2025-09-05,373,-309,1020000
5,Residencial Jardines del Sur,Residencial,Instalaciones,Eléctrica,Punto eléctrico,Punto,13,120000,1560000,19,19,19,0,120000,2280000,2280000,0,0.0%,Bogotá,Soleado,En presupuesto,2025-09-27,2025-10-16,406,-338,1680000
1,Urbanización Los Almendros,Residencial,Acabados,Cielorraso,Drywall,Lámina,40,40000,1600000,16,16,16,0,100000,1600000,1600000,0,0.0%,Bogotá,Soleado,En presupuesto,2025-09-13,2025-09-29,342,-321,1700000
0,Conjunto Residencial Marsella,Residencial,Acabados,Cielorraso,Drywall,Lámina,14,40000,560000,13,11,13,2,100000,1100000,1300000,-200000,18.0%,Bogotá,Nublado,Sobrecosto,2025-11-17,2025-11-30,392,-368,660000
7,Edificio Corporativo Torre Norte,Comercial,Estructura,Vaciado,Concreto,m3,14,350000,4900000,22,27,22,-5,130000,3510000,2860000,650000,-19.0%,Bogotá,Soleado,Ahorro,2025-04-21,2025-05-13,362,-305,5030000
4,Conjunto Horizonte Verde,Residencial,Acabados,Estuco,Estuco plástico,Bulto,29,30000,870000,10,11,10,-1,95000,1045000,950000,95000,-9.0%,Bogotá,Soleado,Ahorro,2025-06-14,2025-06-24,377,-326,965000
9,Centro Empresarial Nova,Comercial,Acabados,Pintura,Pintura,Galón,13,90000,1170000,10,10,10,0,90000,900000,900000,0,0.0%,Bogotá,Soleado,En presupuesto,2025-06-17,2025-06-27,366,-329,1260000
5,Residencial Jardines del Sur,Residencial,Equipamiento,Instalación closet,MDF,Unidad,19,200000,3800000,7,6,7,1,110000,660000,770000,-110000,17.0%,Bogotá,Lluvia,Sobrecosto,2025-09-27,2025-10-04,407,-380,3910000
9,Centro Empresarial Nova,Comercial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,7,300000,2100000,7,7,7,0,100000,700000,700000,0,0.0%,Bogotá,Nublado,En presupuesto,2025-06-17,2025-06-24,370,-334,2200000
3,Residencial Altos del Norte,Residencial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,5,300000,1500000,5,5,5,0,100000,500000,500000,0,0.0%,Bogotá,Soleado,En presupuesto,2025-02-07,2025-02-12,410,-368,1600000
2,Conjunto Cerrado Villa Campestre,Residencial,Equipamiento,Instalación closet,MDF,Unidad,8,200000,1600000,10,13,10,-3,110000,1430000,1100000,330000,-23.0%,Bogotá,Soleado,Ahorro,2025-08-18,2025-08-28,370,-359,1710000
7,Edificio Corporativo Torre Norte,Comercial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,7,300000,2100000,5,5,5,0,100000,500000,500000,0,0.0%,Bogotá,Nublado,En presupuesto,2025-04-21,2025-04-26,362,-328,2200000
2,Conjunto Cerrado Villa Campestre,Residencial,Equipamiento,Lavadero,Lavadero,Unidad,2,250000,500000,6,6,6,0,95000,570000,570000,0,0.0%,Bogotá,Soleado,En presupuesto,2025-08-18,2025-08-24,379,-368,595000
3,Residencial Altos del Norte,Residencial,Acabados,Estuco,Estuco plástico,Bulto,11,30000,330000,8,9,8,-1,95000,855000,760000,95000,-11.0%,Bogotá,Soleado,Ahorro,2025-02-07,2025-02-15,404,-382,425000
3,Residencial Altos del Norte,Residencial,Acabados,Pintura,Pintura,Galón,10,90000,900000,18,16,18,2,90000,1440000,1620000,-180000,13.0%,Bogotá,Lluvia,Sobrecosto,2025-02-07,2025-02-25,407,-387,990000
9,Centro Empresarial Nova,Comercial,Equipamiento,Lavadero,Lavadero,Unidad,8,250000,2000000,6,7,6,-1,95000,665000,570000,95000,-14.0%,Bogotá,Nublado,Ahorro,2025-06-17,2025-06-23,364,-341,2095000
5,Residencial Jardines del Sur,Residencial,Equipamiento,Lavadero,Lavadero,Unidad,4,250000,1000000,3,3,3,0,95000,285000,285000,0,0.0%,Bogotá,Nublado,En presupuesto,2025-09-27,2025-09-30,407,-404,1095000
5,Residencial Jardines del Sur,Residencial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,5,300000,1500000,5,6,5,-1,100000,600000,500000,100000,-17.0%,Bogotá,Soleado,Ahorro,2025-09-27,2025-10-02,403,-396,1600000
6,Centro Comercial Plaza Central,Comercial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,4,300000,1200000,5,5,5,0,100000,500000,500000,0,0.0%,Bogotá,Soleado,En presupuesto,2025-04-19,2025-04-24,359,-335,1300000
5,Residencial Jardines del Sur,Residencial,Equipamiento,Instalación cocina,MDF,Unidad,13,200000,2600000,11,11,11,0,110000,1210000,1210000,0,0.0%,Bogotá,Soleado,En presupuesto,2025-09-27,2025-10-08,406,-353,2710000
4,Conjunto Horizonte Verde,Residencial,Equipamiento,Instalación closet,MDF,Unidad,11,200000,2200000,11,12,11,-1,110000,1320000,1210000,110000,-8.0%,Bogotá,Soleado,Ahorro,2025-06-14,2025-06-25,373,-339,2310000
1,Urbanización Los Almendros,Residencial,Estructura,Armado,Acero,Kg,92,4500,414000,15,18,15,-3,130000,2340000,1950000,390000,-17.0%,Bogotá,Soleado,Ahorro,2025-09-13,2025-09-28,340,-302,544000
9,Centro Empresarial Nova,Comercial,Cimentación,Armado,Acero,Kg,97,4500,436500,23,21,23,2,130000,2730000,2990000,-260000,10.0%,Bogotá,Nublado,Sobrecosto,2025-06-17,2025-07-10,367,-322,566500
7,Edificio Corporativo Torre Norte,Comercial,Cimentación,Vaciado,Concreto,m3,5,350000,1750000,28,36,28,-8,130000,4680000,3640000,1040000,-22.0%,Bogotá,Soleado,Ahorro,2025-04-21,2025-05-19,363,-332,1880000
3,Residencial Altos del Norte,Residencial,Cimentación,Armado,Acero,Kg,99,4500,445500,22,23,22,-1,130000,2990000,2860000,130000,-4.0%,Bogotá,Soleado,Ahorro,2025-02-07,2025-03-01,411,-359,575500
7,Edificio Corporativo Torre Norte,Comercial,Cimentación,Vaciado,Concreto,m3,6,350000,2100000,20,17,20,3,130000,2210000,2600000,-390000,18.0%,Bogotá,Nublado,Sobrecosto,2025-04-21,2025-05-11,363,-335,2230000
3,Residencial Altos del Norte,Residencial,Cimentación,Armado,Acero,Kg,117,4500,526500,21,19,21,2,130000,2470000,2730000,-260000,11.0%,Bogotá,Nublado,Sobrecosto,2025-02-07,2025-02-28,410,-348,656500
8,Mall Gran Avenida,Comercial,Cimentación,Armado,Acero,Kg,103,4500,463500,16,20,16,-4,130000,2600000,2080000,520000,-20.0%,Bogotá,Soleado,Ahorro,2025-10-22,2025-11-07,358,-300,593500
0,Conjunto Residencial Marsella,Residencial,Instalaciones,Contra incendio,Punto incendio,Punto,5,180000,900000,19,18,19,1,120000,2160000,2280000,-120000,6.0%,Bogotá,Lluvia,Sobrecosto,2025-11-17,2025-12-06,393,-373,1020000
4,Conjunto Horizonte Verde,Residencial,Estructura,Vaciado,Concreto,m3,12,350000,4200000,23,26,23,-3,130000,3380000,2990000,390000,-12.0%,Bogotá,Nublado,Ahorro,2025-06-14,2025-07-07,375,-328,4330000
6,Centro Comercial Plaza Central,Comercial,Estructura,Vaciado,Concreto,m3,7,350000,2450000,19,24,19,-5,130000,3120000,2470000,650000,-21.0%,Bogotá,Soleado,Ahorro,2025-04-19,2025-05-08,360,-318,2580000
7,Edificio Corporativo Torre Norte,Comercial,Instalaciones,Gas,Punto gas,Punto,18,130000,2340000,18,21,18,-3,120000,2520000,2160000,360000,-14.0%,Bogotá,Soleado,Ahorro,2025-04-21,2025-05-09,366,-313,2460000
2,Conjunto Cerrado Villa Campestre,Residencial,Cimentación,Armado,Acero,Kg,81,4500,364500,16,15,16,1,130000,1950000,2080000,-130000,7.0%,Bogotá,Lluvia,Sobrecosto,2025-08-18,2025-09-03,374,-328,494500
8,Mall Gran Avenida,Comercial,Cimentación,Vaciado,Concreto,m3,8,350000,2800000,17,16,17,1,130000,2080000,2210000,-130000,6.0%,Bogotá,Lluvia,Sobrecosto,2025-10-22,2025-11-08,358,-314,2930000
6,Centro Comercial Plaza Central,Comercial,Estructura,Vaciado,Concreto,m3,8,350000,2800000,27,28,27,-1,130000,3640000,3510000,130000,-4.0%,Bogotá,Soleado,Ahorro,2025-04-19,2025-05-16,362,-281,2930000
8,Mall Gran Avenida,Comercial,Acabados,Enchape,Cerámica,m2,19,50000,950000,19,18,19,1,105000,1890000,1995000,-105000,6.0%,Bogotá,Nublado,Sobrecosto,2025-10-22,2025-11-10,360,-319,1055000
6,Centro Comercial Plaza Central,Comercial,Acabados,Pintura,Pintura,Galón,8,90000,720000,13,17,13,-4,90000,1530000,1170000,360000,-24.0%,Bogotá,Soleado,Ahorro,2025-04-19,2025-05-02,357,-321,810000
9,Centro Empresarial Nova,Comercial,Acabados,Cielorraso,Drywall,Lámina,35,40000,1400000,16,20,16,-4,100000,2000000,1600000,400000,-20.0%,Bogotá,Soleado,Ahorro,2025-06-17,2025-07-03,370,-324,1500000
3,Residencial Altos del Norte,Residencial,Equipamiento,Lavadero,Lavadero,Unidad,1,250000,250000,3,3,3,0,95000,285000,285000,0,0.0%,Bogotá,Soleado,En presupuesto,2025-02-07,2025-02-10,409,-394,345000
6,Centro Comercial Plaza Central,Comercial,Equipamiento,Lavadero,Lavadero,Unidad,4,250000,1000000,4,3,4,1,95000,285000,380000,-95000,33.0%,Bogotá,Lluvia,Sobrecosto,2025-04-19,2025-04-23,360,-303,1095000
9,Centro Empresarial Nova,Comercial,Acabados,Estuco,Estuco plástico,Bulto,10,30000,300000,9,10,9,-1,95000,950000,855000,95000,-10.0%,Bogotá,Soleado,Ahorro,2025-06-17,2025-06-26,367,-358,395000
9,Centro Empresarial Nova,Comercial,Acabados,Estuco,Estuco plástico,Bulto,30,30000,900000,9,10,9,-1,95000,950000,855000,95000,-10.0%,Bogotá,Nublado,Ahorro,2025-06-17,2025-06-26,370,-357,995000
6,Centro Comercial Plaza Central,Comercial,Instalaciones,Contra incendio,Punto incendio,Punto,13,180000,2340000,17,17,17,0,120000,2040000,2040000,0,0.0%,Bogotá,Nublado,En presupuesto,2025-04-19,2025-05-06,365,-322,2460000
8,Mall Gran Avenida,Comercial,Instalaciones,Acueducto,Punto agua,Punto,15,140000,2100000,19,24,19,-5,120000,2880000,2280000,600000,-21.0%,Bogotá,Soleado,Ahorro,2025-10-22,2025-11-10,362,-286,2220000
5,Residencial Jardines del Sur,Residencial,Acabados,Enchape,Cerámica,m2,36,50000,1800000,14,12,14,2,105000,1260000,1470000,-210000,17.0%,Bogotá,Lluvia,Sobrecosto,2025-09-27,2025-10-11,406,-372,1905000
8,Mall Gran Avenida,Comercial,Equipamiento,Instalación closet,MDF,Unidad,9,200000,1800000,6,8,6,-2,110000,880000,660000,220000,-25.0%,Bogotá,Soleado,Ahorro,2025-10-22,2025-10-28,362,-319,1910000
4,Conjunto Horizonte Verde,Residencial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,9,300000,2700000,7,7,7,0,100000,700000,700000,0,0.0%,Bogotá,Nublado,En presupuesto,2025-06-14,2025-06-21,378,-315,2800000
9,Centro Empresarial Nova,Comercial,Acabados,Estuco,Estuco plástico,Bulto,25,30000,750000,9,9,9,0,95000,855000,855000,0,0.0%,Bogotá,Nublado,En presupuesto,2025-06-17,2025-06-26,373,-305,845000
3,Residencial Altos del Norte,Residencial,Acabados,Cielorraso,Drywall,Lámina,26,40000,1040000,12,15,12,-3,100000,1500000,1200000,300000,-20.0%,Bogotá,Soleado,Ahorro,2025-02-07,2025-02-19,409,-360,1140000
2,Conjunto Cerrado Villa Campestre,Residencial,Cimentación,Armado,Acero,Kg,91,4500,409500,27,26,27,1,130000,3380000,3510000,-130000,4.0%,Bogotá,Lluvia,Sobrecosto,2025-08-18,2025-09-14,375,-290,539500
2,Conjunto Cerrado Villa Campestre,Residencial,Cimentación,Armado,Acero,Kg,111,4500,499500,21,21,21,0,130000,2730000,2730000,0,0.0%,Bogotá,Nublado,En presupuesto,2025-08-18,2025-09-08,382,-330,629500
1,Urbanización Los Almendros,Residencial,Cimentación,Armado,Acero,Kg,88,4500,396000,16,15,16,1,130000,1950000,2080000,-130000,7.0%,Bogotá,Lluvia,Sobrecosto,2025-09-13,2025-09-29,344,-274,526000
2,Conjunto Cerrado Villa Campestre,Residencial,Cimentación,Armado,Acero,Kg,106,4500,477000,16,19,16,-3,130000,2470000,2080000,390000,-16.0%,Bogotá,Soleado,Ahorro,2025-08-18,2025-09-03,378,-315,607000
7,Edificio Corporativo Torre Norte,Comercial,Instalaciones,Sanitaria,Punto sanitario,Punto,7,150000,1050000,15,15,15,0,120000,1800000,1800000,0,0.0%,Bogotá,Soleado,En presupuesto,2025-04-21,2025-05-06,366,-348,1170000
9,Centro Empresarial Nova,Comercial,Instalaciones,Eléctrica,Punto eléctrico,Punto,7,120000,840000,13,14,13,-1,120000,1680000,1560000,120000,-7.0%,Bogotá,Soleado,Ahorro,2025-06-17,2025-06-30,378,-334,960000
4,Conjunto Horizonte Verde,Residencial,Cimentación,Armado,Acero,Kg,114,4500,513000,17,20,17,-3,130000,2600000,2210000,390000,-15.0%,Bogotá,Soleado,Ahorro,2025-06-14,2025-07-01,380,-363,643000
3,Residencial Altos del Norte,Residencial,Cimentación,Armado,Acero,Kg,116,4500,522000,25,32,25,-7,130000,4160000,3250000,910000,-22.0%,Bogotá,Soleado,Ahorro,2025-02-07,2025-03-04,413,-352,652000
7,Edificio Corporativo Torre Norte,Comercial,Equipamiento,Instalación closet,MDF,Unidad,13,200000,2600000,10,9,10,1,110000,990000,1100000,-110000,11.0%,Bogotá,Lluvia,Sobrecosto,2025-04-21,2025-05-01,370,-341,2710000
7,Edificio Corporativo Torre Norte,Comercial,Equipamiento,Lavadero,Lavadero,Unidad,6,250000,1500000,6,6,6,0,95000,570000,570000,0,0.0%,Bogotá,Nublado,En presupuesto,2025-04-21,2025-04-27,374,-368,1595000
9,Centro Empresarial Nova,Comercial,Estructura,Armado,Acero,Kg,83,4500,373500,23,24,23,-1,130000,3120000,2990000,130000,-4.0%,Bogotá,Soleado,Ahorro,2025-06-17,2025-07-10,372,-295,503500
7,Edificio Corporativo Torre Norte,Comercial,Instalaciones,Sanitaria,Punto sanitario,Punto,13,150000,1950000,19,22,19,-3,120000,2640000,2280000,360000,-14.0%,Bogotá,Soleado,Ahorro,2025-04-21,2025-05-10,377,-334,2070000
1,Urbanización Los Almendros,Residencial,Instalaciones,Contra incendio,Punto incendio,Punto,5,180000,900000,14,17,14,-3,120000,2040000,1680000,360000,-18.0%,Bogotá,Soleado,Ahorro,2025-09-13,2025-09-27,345,-330,1020000
7,Edificio Corporativo Torre Norte,Comercial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,10,300000,3000000,9,9,9,0,100000,900000,900000,0,0.0%,Bogotá,Soleado,En presupuesto,2025-04-21,2025-04-30,375,-336,3100000
4,Conjunto Horizonte Verde,Residencial,Equipamiento,Lavadero,Lavadero,Unidad,2,250000,500000,4,5,4,-1,95000,475000,380000,95000,-20.0%,Bogotá,Soleado,Ahorro,2025-06-14,2025-06-18,380,-334,595000
5,Residencial Jardines del Sur,Residencial,Estructura,Armado,Acero,Kg,90,4500,405000,21,27,21,-6,130000,3510000,2730000,780000,-22.0%,Bogotá,Soleado,Ahorro,2025-09-27,2025-10-18,406,-333,535000
2,Conjunto Cerrado Villa Campestre,Residencial,Acabados,Estuco,Estuco plástico,Bulto,27,30000,810000,11,10,11,1,95000,950000,1045000,-95000,10.0%,Bogotá,Lluvia,Sobrecosto,2025-08-18,2025-08-29,379,-314,905000
7,Edificio Corporativo Torre Norte,Comercial,Acabados,Cielorraso,Drywall,Lámina,31,40000,1240000,11,13,11,-2,100000,1300000,1100000,200000,-15.0%,Bogotá,Soleado,Ahorro,2025-04-21,2025-05-02,376,-314,1340000
6,Centro Comercial Plaza Central,Comercial,Estructura,Vaciado,Concreto,m3,7,350000,2450000,25,27,25,-2,130000,3510000,3250000,260000,-7.0%,Bogotá,Soleado,Ahorro,2025-04-19,2025-05-14,366,-282,2580000
0,Conjunto Residencial Marsella,Residencial,Equipamiento,Accesorios baño,Juego sanitario,Unidad,2,300000,600000,8,7,8,1,100000,700000,800000,-100000,14.0%,Bogotá,Lluvia,Sobrecosto,2025-11-17,2025-11-25,401,-347,700000
